source;target;song;id_song;id_source;name_source;id_target;name_target
Levon Helm (245303);Kris Kristofferson (69521);Toast to Freedom;1780069917;245303;Levon Helm;69521;Kris Kristofferson
Levon Helm (245303);Donald Fagen (3703);Toast to Freedom;1780069917;245303;Levon Helm;3703;Donald Fagen
Levon Helm (245303);Rosanne Cash (70088);Toast to Freedom;1780069917;245303;Levon Helm;70088;Rosanne Cash
Levon Helm (245303);Marianne Faithfull (787);Toast to Freedom;1780069917;245303;Levon Helm;787;Marianne Faithfull
Levon Helm (245303);Eric Burdon (5858);Toast to Freedom;1780069917;245303;Levon Helm;5858;Eric Burdon
Levon Helm (245303);Ewan McGregor (1472);Toast to Freedom;1780069917;245303;Levon Helm;1472;Ewan McGregor
Levon Helm (245303);Carly Simon (2910);Toast to Freedom;1780069917;245303;Levon Helm;2910;Carly Simon
Levon Helm (245303);Shawn Mullins (5054);Toast to Freedom;1780069917;245303;Levon Helm;5054;Shawn Mullins
Levon Helm (245303);Taj Mahal (4418);Toast to Freedom;1780069917;245303;Levon Helm;4418;Taj Mahal
Levon Helm (245303);Angélique Kidjo (6165);Toast to Freedom;1780069917;245303;Levon Helm;6165;Angélique Kidjo
Levon Helm (245303);Carl Carlton (7528);Toast to Freedom;1780069917;245303;Levon Helm;7528;Carl Carlton
Levon Helm (245303);Larry Campbell (423779);Toast to Freedom;1780069917;245303;Levon Helm;423779;Larry Campbell
Levon Helm (245303);Jane Birkin (1529);Toast to Freedom;1780069917;245303;Levon Helm;1529;Jane Birkin
Levon Helm (245303);Emmanuel Jal (8207);Toast to Freedom;1780069917;245303;Levon Helm;8207;Emmanuel Jal
Levon Helm (245303);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;245303;Levon Helm;7351;The Blind Boys of Alabama
Levon Helm (245303);Florent (1658550);Toast to Freedom;1780069917;245303;Levon Helm;1658550;Florent
Kris Kristofferson (69521);Donald Fagen (3703);Toast to Freedom;1780069917;69521;Kris Kristofferson;3703;Donald Fagen
Kris Kristofferson (69521);Rosanne Cash (70088);Toast to Freedom;1780069917;69521;Kris Kristofferson;70088;Rosanne Cash
Kris Kristofferson (69521);Marianne Faithfull (787);Toast to Freedom;1780069917;69521;Kris Kristofferson;787;Marianne Faithfull
Kris Kristofferson (69521);Eric Burdon (5858);Toast to Freedom;1780069917;69521;Kris Kristofferson;5858;Eric Burdon
Kris Kristofferson (69521);Ewan McGregor (1472);Toast to Freedom;1780069917;69521;Kris Kristofferson;1472;Ewan McGregor
Kris Kristofferson (69521);Carly Simon (2910);Toast to Freedom;1780069917;69521;Kris Kristofferson;2910;Carly Simon
Kris Kristofferson (69521);Shawn Mullins (5054);Toast to Freedom;1780069917;69521;Kris Kristofferson;5054;Shawn Mullins
Kris Kristofferson (69521);Taj Mahal (4418);Toast to Freedom;1780069917;69521;Kris Kristofferson;4418;Taj Mahal
Kris Kristofferson (69521);Angélique Kidjo (6165);Toast to Freedom;1780069917;69521;Kris Kristofferson;6165;Angélique Kidjo
Kris Kristofferson (69521);Carl Carlton (7528);Toast to Freedom;1780069917;69521;Kris Kristofferson;7528;Carl Carlton
Kris Kristofferson (69521);Larry Campbell (423779);Toast to Freedom;1780069917;69521;Kris Kristofferson;423779;Larry Campbell
Kris Kristofferson (69521);Jane Birkin (1529);Toast to Freedom;1780069917;69521;Kris Kristofferson;1529;Jane Birkin
Kris Kristofferson (69521);Emmanuel Jal (8207);Toast to Freedom;1780069917;69521;Kris Kristofferson;8207;Emmanuel Jal
Kris Kristofferson (69521);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;69521;Kris Kristofferson;7351;The Blind Boys of Alabama
Kris Kristofferson (69521);Florent (1658550);Toast to Freedom;1780069917;69521;Kris Kristofferson;1658550;Florent
Donald Fagen (3703);Rosanne Cash (70088);Toast to Freedom;1780069917;3703;Donald Fagen;70088;Rosanne Cash
Donald Fagen (3703);Marianne Faithfull (787);Toast to Freedom;1780069917;3703;Donald Fagen;787;Marianne Faithfull
Donald Fagen (3703);Eric Burdon (5858);Toast to Freedom;1780069917;3703;Donald Fagen;5858;Eric Burdon
Donald Fagen (3703);Ewan McGregor (1472);Toast to Freedom;1780069917;3703;Donald Fagen;1472;Ewan McGregor
Donald Fagen (3703);Carly Simon (2910);Toast to Freedom;1780069917;3703;Donald Fagen;2910;Carly Simon
Donald Fagen (3703);Shawn Mullins (5054);Toast to Freedom;1780069917;3703;Donald Fagen;5054;Shawn Mullins
Donald Fagen (3703);Taj Mahal (4418);Toast to Freedom;1780069917;3703;Donald Fagen;4418;Taj Mahal
Donald Fagen (3703);Angélique Kidjo (6165);Toast to Freedom;1780069917;3703;Donald Fagen;6165;Angélique Kidjo
Donald Fagen (3703);Carl Carlton (7528);Toast to Freedom;1780069917;3703;Donald Fagen;7528;Carl Carlton
Donald Fagen (3703);Larry Campbell (423779);Toast to Freedom;1780069917;3703;Donald Fagen;423779;Larry Campbell
Donald Fagen (3703);Jane Birkin (1529);Toast to Freedom;1780069917;3703;Donald Fagen;1529;Jane Birkin
Donald Fagen (3703);Emmanuel Jal (8207);Toast to Freedom;1780069917;3703;Donald Fagen;8207;Emmanuel Jal
Donald Fagen (3703);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;3703;Donald Fagen;7351;The Blind Boys of Alabama
Donald Fagen (3703);Florent (1658550);Toast to Freedom;1780069917;3703;Donald Fagen;1658550;Florent
Rosanne Cash (70088);Marianne Faithfull (787);Toast to Freedom;1780069917;70088;Rosanne Cash;787;Marianne Faithfull
Rosanne Cash (70088);Eric Burdon (5858);Toast to Freedom;1780069917;70088;Rosanne Cash;5858;Eric Burdon
Rosanne Cash (70088);Ewan McGregor (1472);Toast to Freedom;1780069917;70088;Rosanne Cash;1472;Ewan McGregor
Rosanne Cash (70088);Carly Simon (2910);Toast to Freedom;1780069917;70088;Rosanne Cash;2910;Carly Simon
Rosanne Cash (70088);Shawn Mullins (5054);Toast to Freedom;1780069917;70088;Rosanne Cash;5054;Shawn Mullins
Rosanne Cash (70088);Taj Mahal (4418);Toast to Freedom;1780069917;70088;Rosanne Cash;4418;Taj Mahal
Rosanne Cash (70088);Angélique Kidjo (6165);Toast to Freedom;1780069917;70088;Rosanne Cash;6165;Angélique Kidjo
Rosanne Cash (70088);Carl Carlton (7528);Toast to Freedom;1780069917;70088;Rosanne Cash;7528;Carl Carlton
Rosanne Cash (70088);Larry Campbell (423779);Toast to Freedom;1780069917;70088;Rosanne Cash;423779;Larry Campbell
Rosanne Cash (70088);Jane Birkin (1529);Toast to Freedom;1780069917;70088;Rosanne Cash;1529;Jane Birkin
Rosanne Cash (70088);Emmanuel Jal (8207);Toast to Freedom;1780069917;70088;Rosanne Cash;8207;Emmanuel Jal
Rosanne Cash (70088);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;70088;Rosanne Cash;7351;The Blind Boys of Alabama
Rosanne Cash (70088);Florent (1658550);Toast to Freedom;1780069917;70088;Rosanne Cash;1658550;Florent
Marianne Faithfull (787);Eric Burdon (5858);Toast to Freedom;1780069917;787;Marianne Faithfull;5858;Eric Burdon
Marianne Faithfull (787);Ewan McGregor (1472);Toast to Freedom;1780069917;787;Marianne Faithfull;1472;Ewan McGregor
Marianne Faithfull (787);Carly Simon (2910);Toast to Freedom;1780069917;787;Marianne Faithfull;2910;Carly Simon
Marianne Faithfull (787);Shawn Mullins (5054);Toast to Freedom;1780069917;787;Marianne Faithfull;5054;Shawn Mullins
Marianne Faithfull (787);Taj Mahal (4418);Toast to Freedom;1780069917;787;Marianne Faithfull;4418;Taj Mahal
Marianne Faithfull (787);Angélique Kidjo (6165);Toast to Freedom;1780069917;787;Marianne Faithfull;6165;Angélique Kidjo
Marianne Faithfull (787);Carl Carlton (7528);Toast to Freedom;1780069917;787;Marianne Faithfull;7528;Carl Carlton
Marianne Faithfull (787);Larry Campbell (423779);Toast to Freedom;1780069917;787;Marianne Faithfull;423779;Larry Campbell
Marianne Faithfull (787);Jane Birkin (1529);Toast to Freedom;1780069917;787;Marianne Faithfull;1529;Jane Birkin
Marianne Faithfull (787);Emmanuel Jal (8207);Toast to Freedom;1780069917;787;Marianne Faithfull;8207;Emmanuel Jal
Marianne Faithfull (787);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;787;Marianne Faithfull;7351;The Blind Boys of Alabama
Marianne Faithfull (787);Florent (1658550);Toast to Freedom;1780069917;787;Marianne Faithfull;1658550;Florent
Eric Burdon (5858);Ewan McGregor (1472);Toast to Freedom;1780069917;5858;Eric Burdon;1472;Ewan McGregor
Eric Burdon (5858);Carly Simon (2910);Toast to Freedom;1780069917;5858;Eric Burdon;2910;Carly Simon
Eric Burdon (5858);Shawn Mullins (5054);Toast to Freedom;1780069917;5858;Eric Burdon;5054;Shawn Mullins
Eric Burdon (5858);Taj Mahal (4418);Toast to Freedom;1780069917;5858;Eric Burdon;4418;Taj Mahal
Eric Burdon (5858);Angélique Kidjo (6165);Toast to Freedom;1780069917;5858;Eric Burdon;6165;Angélique Kidjo
Eric Burdon (5858);Carl Carlton (7528);Toast to Freedom;1780069917;5858;Eric Burdon;7528;Carl Carlton
Eric Burdon (5858);Larry Campbell (423779);Toast to Freedom;1780069917;5858;Eric Burdon;423779;Larry Campbell
Eric Burdon (5858);Jane Birkin (1529);Toast to Freedom;1780069917;5858;Eric Burdon;1529;Jane Birkin
Eric Burdon (5858);Emmanuel Jal (8207);Toast to Freedom;1780069917;5858;Eric Burdon;8207;Emmanuel Jal
Eric Burdon (5858);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;5858;Eric Burdon;7351;The Blind Boys of Alabama
Eric Burdon (5858);Florent (1658550);Toast to Freedom;1780069917;5858;Eric Burdon;1658550;Florent
Ewan McGregor (1472);Carly Simon (2910);Toast to Freedom;1780069917;1472;Ewan McGregor;2910;Carly Simon
Ewan McGregor (1472);Shawn Mullins (5054);Toast to Freedom;1780069917;1472;Ewan McGregor;5054;Shawn Mullins
Ewan McGregor (1472);Taj Mahal (4418);Toast to Freedom;1780069917;1472;Ewan McGregor;4418;Taj Mahal
Ewan McGregor (1472);Angélique Kidjo (6165);Toast to Freedom;1780069917;1472;Ewan McGregor;6165;Angélique Kidjo
Ewan McGregor (1472);Carl Carlton (7528);Toast to Freedom;1780069917;1472;Ewan McGregor;7528;Carl Carlton
Ewan McGregor (1472);Larry Campbell (423779);Toast to Freedom;1780069917;1472;Ewan McGregor;423779;Larry Campbell
Ewan McGregor (1472);Jane Birkin (1529);Toast to Freedom;1780069917;1472;Ewan McGregor;1529;Jane Birkin
Ewan McGregor (1472);Emmanuel Jal (8207);Toast to Freedom;1780069917;1472;Ewan McGregor;8207;Emmanuel Jal
Ewan McGregor (1472);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;1472;Ewan McGregor;7351;The Blind Boys of Alabama
Ewan McGregor (1472);Florent (1658550);Toast to Freedom;1780069917;1472;Ewan McGregor;1658550;Florent
Carly Simon (2910);Shawn Mullins (5054);Toast to Freedom;1780069917;2910;Carly Simon;5054;Shawn Mullins
Carly Simon (2910);Taj Mahal (4418);Toast to Freedom;1780069917;2910;Carly Simon;4418;Taj Mahal
Carly Simon (2910);Angélique Kidjo (6165);Toast to Freedom;1780069917;2910;Carly Simon;6165;Angélique Kidjo
Carly Simon (2910);Carl Carlton (7528);Toast to Freedom;1780069917;2910;Carly Simon;7528;Carl Carlton
Carly Simon (2910);Larry Campbell (423779);Toast to Freedom;1780069917;2910;Carly Simon;423779;Larry Campbell
Carly Simon (2910);Jane Birkin (1529);Toast to Freedom;1780069917;2910;Carly Simon;1529;Jane Birkin
Carly Simon (2910);Emmanuel Jal (8207);Toast to Freedom;1780069917;2910;Carly Simon;8207;Emmanuel Jal
Carly Simon (2910);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;2910;Carly Simon;7351;The Blind Boys of Alabama
Carly Simon (2910);Florent (1658550);Toast to Freedom;1780069917;2910;Carly Simon;1658550;Florent
Shawn Mullins (5054);Taj Mahal (4418);Toast to Freedom;1780069917;5054;Shawn Mullins;4418;Taj Mahal
Shawn Mullins (5054);Angélique Kidjo (6165);Toast to Freedom;1780069917;5054;Shawn Mullins;6165;Angélique Kidjo
Shawn Mullins (5054);Carl Carlton (7528);Toast to Freedom;1780069917;5054;Shawn Mullins;7528;Carl Carlton
Shawn Mullins (5054);Larry Campbell (423779);Toast to Freedom;1780069917;5054;Shawn Mullins;423779;Larry Campbell
Shawn Mullins (5054);Jane Birkin (1529);Toast to Freedom;1780069917;5054;Shawn Mullins;1529;Jane Birkin
Shawn Mullins (5054);Emmanuel Jal (8207);Toast to Freedom;1780069917;5054;Shawn Mullins;8207;Emmanuel Jal
Shawn Mullins (5054);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;5054;Shawn Mullins;7351;The Blind Boys of Alabama
Shawn Mullins (5054);Florent (1658550);Toast to Freedom;1780069917;5054;Shawn Mullins;1658550;Florent
Taj Mahal (4418);Angélique Kidjo (6165);Toast to Freedom;1780069917;4418;Taj Mahal;6165;Angélique Kidjo
Taj Mahal (4418);Carl Carlton (7528);Toast to Freedom;1780069917;4418;Taj Mahal;7528;Carl Carlton
Taj Mahal (4418);Larry Campbell (423779);Toast to Freedom;1780069917;4418;Taj Mahal;423779;Larry Campbell
Taj Mahal (4418);Jane Birkin (1529);Toast to Freedom;1780069917;4418;Taj Mahal;1529;Jane Birkin
Taj Mahal (4418);Emmanuel Jal (8207);Toast to Freedom;1780069917;4418;Taj Mahal;8207;Emmanuel Jal
Taj Mahal (4418);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;4418;Taj Mahal;7351;The Blind Boys of Alabama
Taj Mahal (4418);Florent (1658550);Toast to Freedom;1780069917;4418;Taj Mahal;1658550;Florent
Angélique Kidjo (6165);Carl Carlton (7528);Toast to Freedom;1780069917;6165;Angélique Kidjo;7528;Carl Carlton
Angélique Kidjo (6165);Larry Campbell (423779);Toast to Freedom;1780069917;6165;Angélique Kidjo;423779;Larry Campbell
Angélique Kidjo (6165);Jane Birkin (1529);Toast to Freedom;1780069917;6165;Angélique Kidjo;1529;Jane Birkin
Angélique Kidjo (6165);Emmanuel Jal (8207);Toast to Freedom;1780069917;6165;Angélique Kidjo;8207;Emmanuel Jal
Angélique Kidjo (6165);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;6165;Angélique Kidjo;7351;The Blind Boys of Alabama
Angélique Kidjo (6165);Florent (1658550);Toast to Freedom;1780069917;6165;Angélique Kidjo;1658550;Florent
Carl Carlton (7528);Larry Campbell (423779);Toast to Freedom;1780069917;7528;Carl Carlton;423779;Larry Campbell
Carl Carlton (7528);Jane Birkin (1529);Toast to Freedom;1780069917;7528;Carl Carlton;1529;Jane Birkin
Carl Carlton (7528);Emmanuel Jal (8207);Toast to Freedom;1780069917;7528;Carl Carlton;8207;Emmanuel Jal
Carl Carlton (7528);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;7528;Carl Carlton;7351;The Blind Boys of Alabama
Carl Carlton (7528);Florent (1658550);Toast to Freedom;1780069917;7528;Carl Carlton;1658550;Florent
Larry Campbell (423779);Jane Birkin (1529);Toast to Freedom;1780069917;423779;Larry Campbell;1529;Jane Birkin
Larry Campbell (423779);Emmanuel Jal (8207);Toast to Freedom;1780069917;423779;Larry Campbell;8207;Emmanuel Jal
Larry Campbell (423779);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;423779;Larry Campbell;7351;The Blind Boys of Alabama
Larry Campbell (423779);Florent (1658550);Toast to Freedom;1780069917;423779;Larry Campbell;1658550;Florent
Jane Birkin (1529);Emmanuel Jal (8207);Toast to Freedom;1780069917;1529;Jane Birkin;8207;Emmanuel Jal
Jane Birkin (1529);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;1529;Jane Birkin;7351;The Blind Boys of Alabama
Jane Birkin (1529);Florent (1658550);Toast to Freedom;1780069917;1529;Jane Birkin;1658550;Florent
Emmanuel Jal (8207);The Blind Boys of Alabama (7351);Toast to Freedom;1780069917;8207;Emmanuel Jal;7351;The Blind Boys of Alabama
Emmanuel Jal (8207);Florent (1658550);Toast to Freedom;1780069917;8207;Emmanuel Jal;1658550;Florent
The Blind Boys of Alabama (7351);Florent (1658550);Toast to Freedom;1780069917;7351;The Blind Boys of Alabama;1658550;Florent
Rosanne Cash (70088);Rufus Wainwright (1515);Silver Wings;4228177;70088;Rosanne Cash;1515;Rufus Wainwright
Mark Erelli (391522);Rosanne Cash (70088);By Degrees;560710242;391522;Mark Erelli;70088;Rosanne Cash
Mark Erelli (391522);Sheryl Crow (1439);By Degrees;560710242;391522;Mark Erelli;1439;Sheryl Crow
Mark Erelli (391522);Lori McKenna (9150);By Degrees;560710242;391522;Mark Erelli;9150;Lori McKenna
Mark Erelli (391522);Anais Mitchell (384146);By Degrees;560710242;391522;Mark Erelli;384146;Anais Mitchell
Mark Erelli (391522);Josh Ritter (8447);By Degrees;560710242;391522;Mark Erelli;8447;Josh Ritter
Rosanne Cash (70088);Sheryl Crow (1439);By Degrees;560710242;70088;Rosanne Cash;1439;Sheryl Crow
Rosanne Cash (70088);Lori McKenna (9150);By Degrees;560710242;70088;Rosanne Cash;9150;Lori McKenna
Rosanne Cash (70088);Anais Mitchell (384146);By Degrees;560710242;70088;Rosanne Cash;384146;Anais Mitchell
Rosanne Cash (70088);Josh Ritter (8447);By Degrees;560710242;70088;Rosanne Cash;8447;Josh Ritter
Sheryl Crow (1439);Lori McKenna (9150);By Degrees;560710242;1439;Sheryl Crow;9150;Lori McKenna
Sheryl Crow (1439);Anais Mitchell (384146);By Degrees;560710242;1439;Sheryl Crow;384146;Anais Mitchell
Sheryl Crow (1439);Josh Ritter (8447);By Degrees;560710242;1439;Sheryl Crow;8447;Josh Ritter
Lori McKenna (9150);Anais Mitchell (384146);By Degrees;560710242;9150;Lori McKenna;384146;Anais Mitchell
Lori McKenna (9150);Josh Ritter (8447);By Degrees;560710242;9150;Lori McKenna;8447;Josh Ritter
Anais Mitchell (384146);Josh Ritter (8447);By Degrees;560710242;384146;Anais Mitchell;8447;Josh Ritter
Rosanne Cash (70088);Colin Meloy (75744);The Only Thing Worth Fighting For;575875832;70088;Rosanne Cash;75744;Colin Meloy
Rosanne Cash (70088);Jeff Tweedy (133435);Long Black Veil;4228171;70088;Rosanne Cash;133435;Jeff Tweedy
Rodney Crowell (64752);Rosanne Cash (70088);It's Such A Small World;82447924;64752;Rodney Crowell;70088;Rosanne Cash
Rosanne Cash (70088);Johnny Cash (405);That's How I Got to Memphis (feat. Johnny Cash);97762226;70088;Rosanne Cash;405;Johnny Cash
Rosanne Cash (70088);Colin Meloy (75744);Rabbit Hole;575875862;70088;Rosanne Cash;75744;Colin Meloy
Rosanne Cash (70088);Teddy Thompson (7212);Three Steps Down;3132467;70088;Rosanne Cash;7212;Teddy Thompson
Carl Perkins (8991);Rosanne Cash (70088);Going to Jackson;16565587;8991;Carl Perkins;70088;Rosanne Cash
Rosanne Cash (70088);John Leventhal (1277154);Crawl into the Promised Land;1107136632;70088;Rosanne Cash;1277154;John Leventhal
Rosanne Cash (70088);Elvis Costello (2733);8 Gods Of Harlem;575875852;70088;Rosanne Cash;2733;Elvis Costello
Rosanne Cash (70088);Kris Kristofferson (69521);8 Gods Of Harlem;575875852;70088;Rosanne Cash;69521;Kris Kristofferson
Elvis Costello (2733);Kris Kristofferson (69521);8 Gods Of Harlem;575875852;2733;Elvis Costello;69521;Kris Kristofferson
Rosanne Cash (70088);Steve Earle (3091);I'll Change For You;3132462;70088;Rosanne Cash;3091;Steve Earle
John Hiatt (8227);Rosanne Cash (70088);The Way We Make A Broken Heart;82322400;8227;John Hiatt;70088;Rosanne Cash
Rosanne Cash (70088);John Leventhal (1277154);The Killing Fields;1286134172;70088;Rosanne Cash;1277154;John Leventhal
Rosanne Cash (70088);Emmylou Harris (3545);This Train Don't Stop There Anymore;480852922;70088;Rosanne Cash;3545;Emmylou Harris
Emmylou Harris (3545);Buddy Miller (193573);Boulder To Birmingham;134524860;3545;Emmylou Harris;193573;Buddy Miller
Emmylou Harris (3545);Mavis Staples (12980);Boulder To Birmingham;134524860;3545;Emmylou Harris;12980;Mavis Staples
Emmylou Harris (3545);Shawn Colvin (7463);Boulder To Birmingham;134524860;3545;Emmylou Harris;7463;Shawn Colvin
Emmylou Harris (3545);The Milk Carton Kids (4064536);Boulder To Birmingham;134524860;3545;Emmylou Harris;4064536;The Milk Carton Kids
Emmylou Harris (3545);Chris Hillman (243008);Boulder To Birmingham;134524860;3545;Emmylou Harris;243008;Chris Hillman
Emmylou Harris (3545);Herb Pedersen (418974);Boulder To Birmingham;134524860;3545;Emmylou Harris;418974;Herb Pedersen
Emmylou Harris (3545);Holly Williams (110796);Boulder To Birmingham;134524860;3545;Emmylou Harris;110796;Holly Williams
Emmylou Harris (3545);Chris Coleman (4616859);Boulder To Birmingham;134524860;3545;Emmylou Harris;4616859;Chris Coleman
Emmylou Harris (3545);Trampled by Turtles (395655);Boulder To Birmingham;134524860;3545;Emmylou Harris;395655;Trampled by Turtles
Emmylou Harris (3545);Lucinda Williams (6981);Boulder To Birmingham;134524860;3545;Emmylou Harris;6981;Lucinda Williams
Emmylou Harris (3545);Rodney Crowell (64752);Boulder To Birmingham;134524860;3545;Emmylou Harris;64752;Rodney Crowell
Emmylou Harris (3545);Lee Ann Womack (2313);Boulder To Birmingham;134524860;3545;Emmylou Harris;2313;Lee Ann Womack
Emmylou Harris (3545);John Starling (1630078);Boulder To Birmingham;134524860;3545;Emmylou Harris;1630078;John Starling
Emmylou Harris (3545);Daniel Lanois (4068);Boulder To Birmingham;134524860;3545;Emmylou Harris;4068;Daniel Lanois
Emmylou Harris (3545);Iron & Wine (1653);Boulder To Birmingham;134524860;3545;Emmylou Harris;1653;Iron & Wine
Emmylou Harris (3545);Shovels & Rope (2653061);Boulder To Birmingham;134524860;3545;Emmylou Harris;2653061;Shovels & Rope
Emmylou Harris (3545);Mary Chapin Carpenter (8237);Boulder To Birmingham;134524860;3545;Emmylou Harris;8237;Mary Chapin Carpenter
Emmylou Harris (3545);Vince Gill (12904);Boulder To Birmingham;134524860;3545;Emmylou Harris;12904;Vince Gill
Emmylou Harris (3545);Patty Griffin (5312);Boulder To Birmingham;134524860;3545;Emmylou Harris;5312;Patty Griffin
Emmylou Harris (3545);Conor Oberst (110791);Boulder To Birmingham;134524860;3545;Emmylou Harris;110791;Conor Oberst
Emmylou Harris (3545);Martina McBride (3242);Boulder To Birmingham;134524860;3545;Emmylou Harris;3242;Martina McBride
Emmylou Harris (3545);Sheryl Crow (1439);Boulder To Birmingham;134524860;3545;Emmylou Harris;1439;Sheryl Crow
Emmylou Harris (3545);Kris Kristofferson (69521);Boulder To Birmingham;134524860;3545;Emmylou Harris;69521;Kris Kristofferson
Emmylou Harris (3545);Alison Krauss (4324);Boulder To Birmingham;134524860;3545;Emmylou Harris;4324;Alison Krauss
Emmylou Harris (3545);Steve Earle (3091);Boulder To Birmingham;134524860;3545;Emmylou Harris;3091;Steve Earle
Emmylou Harris (3545);Sara Watkins (209996);Boulder To Birmingham;134524860;3545;Emmylou Harris;209996;Sara Watkins
Buddy Miller (193573);Mavis Staples (12980);Boulder To Birmingham;134524860;193573;Buddy Miller;12980;Mavis Staples
Buddy Miller (193573);Shawn Colvin (7463);Boulder To Birmingham;134524860;193573;Buddy Miller;7463;Shawn Colvin
Buddy Miller (193573);The Milk Carton Kids (4064536);Boulder To Birmingham;134524860;193573;Buddy Miller;4064536;The Milk Carton Kids
Buddy Miller (193573);Chris Hillman (243008);Boulder To Birmingham;134524860;193573;Buddy Miller;243008;Chris Hillman
Buddy Miller (193573);Herb Pedersen (418974);Boulder To Birmingham;134524860;193573;Buddy Miller;418974;Herb Pedersen
Buddy Miller (193573);Holly Williams (110796);Boulder To Birmingham;134524860;193573;Buddy Miller;110796;Holly Williams
Buddy Miller (193573);Chris Coleman (4616859);Boulder To Birmingham;134524860;193573;Buddy Miller;4616859;Chris Coleman
Buddy Miller (193573);Trampled by Turtles (395655);Boulder To Birmingham;134524860;193573;Buddy Miller;395655;Trampled by Turtles
Buddy Miller (193573);Lucinda Williams (6981);Boulder To Birmingham;134524860;193573;Buddy Miller;6981;Lucinda Williams
Buddy Miller (193573);Rodney Crowell (64752);Boulder To Birmingham;134524860;193573;Buddy Miller;64752;Rodney Crowell
Buddy Miller (193573);Lee Ann Womack (2313);Boulder To Birmingham;134524860;193573;Buddy Miller;2313;Lee Ann Womack
Buddy Miller (193573);John Starling (1630078);Boulder To Birmingham;134524860;193573;Buddy Miller;1630078;John Starling
Buddy Miller (193573);Daniel Lanois (4068);Boulder To Birmingham;134524860;193573;Buddy Miller;4068;Daniel Lanois
Buddy Miller (193573);Iron & Wine (1653);Boulder To Birmingham;134524860;193573;Buddy Miller;1653;Iron & Wine
Buddy Miller (193573);Shovels & Rope (2653061);Boulder To Birmingham;134524860;193573;Buddy Miller;2653061;Shovels & Rope
Buddy Miller (193573);Mary Chapin Carpenter (8237);Boulder To Birmingham;134524860;193573;Buddy Miller;8237;Mary Chapin Carpenter
Buddy Miller (193573);Vince Gill (12904);Boulder To Birmingham;134524860;193573;Buddy Miller;12904;Vince Gill
Buddy Miller (193573);Patty Griffin (5312);Boulder To Birmingham;134524860;193573;Buddy Miller;5312;Patty Griffin
Buddy Miller (193573);Conor Oberst (110791);Boulder To Birmingham;134524860;193573;Buddy Miller;110791;Conor Oberst
Buddy Miller (193573);Martina McBride (3242);Boulder To Birmingham;134524860;193573;Buddy Miller;3242;Martina McBride
Buddy Miller (193573);Sheryl Crow (1439);Boulder To Birmingham;134524860;193573;Buddy Miller;1439;Sheryl Crow
Buddy Miller (193573);Kris Kristofferson (69521);Boulder To Birmingham;134524860;193573;Buddy Miller;69521;Kris Kristofferson
Buddy Miller (193573);Alison Krauss (4324);Boulder To Birmingham;134524860;193573;Buddy Miller;4324;Alison Krauss
Buddy Miller (193573);Steve Earle (3091);Boulder To Birmingham;134524860;193573;Buddy Miller;3091;Steve Earle
Buddy Miller (193573);Sara Watkins (209996);Boulder To Birmingham;134524860;193573;Buddy Miller;209996;Sara Watkins
Mavis Staples (12980);Shawn Colvin (7463);Boulder To Birmingham;134524860;12980;Mavis Staples;7463;Shawn Colvin
Mavis Staples (12980);The Milk Carton Kids (4064536);Boulder To Birmingham;134524860;12980;Mavis Staples;4064536;The Milk Carton Kids
Mavis Staples (12980);Chris Hillman (243008);Boulder To Birmingham;134524860;12980;Mavis Staples;243008;Chris Hillman
Mavis Staples (12980);Herb Pedersen (418974);Boulder To Birmingham;134524860;12980;Mavis Staples;418974;Herb Pedersen
Mavis Staples (12980);Holly Williams (110796);Boulder To Birmingham;134524860;12980;Mavis Staples;110796;Holly Williams
Mavis Staples (12980);Chris Coleman (4616859);Boulder To Birmingham;134524860;12980;Mavis Staples;4616859;Chris Coleman
Mavis Staples (12980);Trampled by Turtles (395655);Boulder To Birmingham;134524860;12980;Mavis Staples;395655;Trampled by Turtles
Mavis Staples (12980);Lucinda Williams (6981);Boulder To Birmingham;134524860;12980;Mavis Staples;6981;Lucinda Williams
Mavis Staples (12980);Rodney Crowell (64752);Boulder To Birmingham;134524860;12980;Mavis Staples;64752;Rodney Crowell
Mavis Staples (12980);Lee Ann Womack (2313);Boulder To Birmingham;134524860;12980;Mavis Staples;2313;Lee Ann Womack
Mavis Staples (12980);John Starling (1630078);Boulder To Birmingham;134524860;12980;Mavis Staples;1630078;John Starling
Mavis Staples (12980);Daniel Lanois (4068);Boulder To Birmingham;134524860;12980;Mavis Staples;4068;Daniel Lanois
Mavis Staples (12980);Iron & Wine (1653);Boulder To Birmingham;134524860;12980;Mavis Staples;1653;Iron & Wine
